Date_Cleaned,Asset_ID,Equipment_Type,Client_Name,Deployment_Location,Daily_Rate_NGN,Running_Hours,Fuel_Liters,Status,Maintenance_Priority
2024-06-15,NSP-7966,Pipe Tracker,TotalEnergies,Bonny Island,1308000.0,121.15,454.6,Deployed,Normal
2024-06-14,NSP-5945,Cargo Basket,Indigenous Oil Co,Offshore Rig Alpha,2966.0,143.95,489.8,Standby,Normal
2024-06-15,NSP-4344,Air Compressor 800cfm,Chevron,Milaha Barge,2123.0,186.36,64.6,Standby,Normal
2024-09-06,NSP-8203,Sub Sea ROV M8,Chevron,Forcados Terminal,2521.0,167.53,129.7,In Maintenance,Normal
2024-09-13,NSP-9291,Rhino Boat,Shell (SPDC),Milaha Barge,943.0,202.52,485.7,Deployed,Normal
2024-06-15,NSP-8250,Cargo Basket,Indigenous Oil Co,Offshore Rig Alpha,3694.0,132.94,283.02,In Maintenance,Normal
2024-07-03,NSP-8017,VideoRay Pro 4 ROV,Chevron,Bonny Island,2158.0,151.22969924812028,412.0,In Maintenance,Normal
2024-10-05,NSP-7337,Towing Winch,Chevron,Offshore Rig Alpha,2724.0,114.71,82.8,In Maintenance,Normal
2025-04-01,NSP-1037,Air Compressor 800cfm,Shell (SPDC),Milaha Barge,560.0,155.55086956521737,251.22,Standby,Normal
2024-06-15,NSP-4190,Air Compressor 800cfm,ExxonMobil,Onne FOT,4978.0,155.55086956521737,371.4,Standby,Normal
2024-07-03,NSP-8914,120kva Generator,Shell (SPDC),Forcados Terminal,4287.0,213.44,265.8,Deployed,Normal
2024-06-15,NSP-9201,VideoRay Pro 4 ROV,Indigenous Oil Co,Offshore Rig Alpha,1909.0,101.18,284.7,In Maintenance,Normal
2024-01-01,NSP-3951,Towing Winch,ExxonMobil,Onne FOT,1635000.0,195.3,403.1,Awaiting Repair,Normal
2024-06-15,NSP-9675,Towing Winch,Shell (SPDC),Onne FOT,1868.0,165.75,496.08,Awaiting Repair,Normal
2024-11-07,NSP-8837,VideoRay Pro 4 ROV,Shell (SPDC),Offshore Rig Alpha,4398000.0,160.75,145.7,In Maintenance,Normal
2024-06-15,NSP-6397,Air Compressor 800cfm,Chevron,Milaha Barge,0.0,155.55086956521737,213.5,Deployed,Normal
2024-06-15,NSP-4490,120kva Generator,ExxonMobil,Bonny Island,4244.0,213.71,340.26,In Maintenance,Normal
2024-06-15,NSP-9464,Cargo Basket,TotalEnergies,Milaha Barge,6289500.0,158.18,165.4,Standby,Normal
2024-09-12,NSP-1040,Rhino Boat,ExxonMobil,Forcados Terminal,913.0,148.5,173.3,Deployed,Normal
2024-10-04,NSP-9967,Air Compressor 800cfm,Indigenous Oil Co,Milaha Barge,2065.0,148.68,458.1,In Maintenance,Normal
2024-06-15,NSP-9107,Offshore Trash Skip,Shell (SPDC),Escravos,3914.0,143.62,493.5,Awaiting Repair,Normal
2024-06-15,NSP-4291,VideoRay Pro 5 ROV,Indigenous Oil Co,Onne FOT,1344.0,213.48,414.99,Awaiting Repair,Normal
2024-06-15,NSP-8389,VideoRay Pro 4 ROV,TotalEnergies,Onne FOT,1042.0,87.74,115.4,Awaiting Repair,Normal
2024-06-05,NSP-2213,Rhino Boat,ExxonMobil,Escravos,3412.0,67.84,460.3,In Maintenance,Normal
2024-06-15,NSP-5755,Air Compressor 800cfm,Shell (SPDC),Milaha Barge,2946.0,84.65,390.1,Standby,Normal
2024-06-15,NSP-8630,Towing Winch,ExxonMobil,Escravos,3760.0,248.81,186.7,Standby,Normal
2024-06-15,NSP-1751,VideoRay Pro 4 ROV,Shell (SPDC),Onne FOT,3910.0,264.82,114.48,In Maintenance,High
2024-02-26,NSP-2649,Sub Sea ROV M8,Indigenous Oil Co,Bonny Island,2483.0,265.28,340.7,Deployed,High
2024-06-15,NSP-4368,Rhino Boat,Chevron,Bonny Island,3449.0,99.22,119.2,Deployed,Normal
2024-06-15,NSP-1061,Rhino Boat,Chevron,Offshore Rig Alpha,4021.0,219.87,211.47,Standby,Normal
2024-03-31,NSP-2235,Rhino Boat,Shell (SPDC),Offshore Rig Alpha,1942.0,166.2,111.5,Standby,Normal
2024-04-04,NSP-1129,Towing Winch,ExxonMobil,Bonny Island,2167.0,146.54,224.6,Awaiting Repair,Normal
2024-02-24,NSP-2299,Pipe Tracker,Chevron,Onne FOT,1720.0,115.99,92.3,Awaiting Repair,Normal
2024-06-15,NSP-8142,Air Compressor 800cfm,TotalEnergies,Offshore Rig Alpha,2872.0,129.83,121.0,Standby,Normal
2024-02-19,NSP-4755,Air Compressor 800cfm,Indigenous Oil Co,Offshore Rig Alpha,4521.0,191.1,172.7,Standby,Normal
2024-10-02,NSP-2156,Cargo Basket,ExxonMobil,Offshore Rig Alpha,3289500.0,212.6,90.63,In Maintenance,Normal
2024-09-25,NSP-5046,Sub Sea ROV M8,Chevron,Offshore Rig Alpha,2224500.0,195.79,286.2,In Maintenance,Normal
2024-12-25,NSP-2445,Pipe Tracker,Shell (SPDC),Escravos,1968.0,182.67,178.3,Deployed,Normal
2024-06-15,NSP-6855,Towing Winch,ExxonMobil,Offshore Rig Alpha,2304.0,205.66,410.9,Standby,Normal
2024-06-15,NSP-9239,Rhino Boat,ExxonMobil,Onne FOT,1792.0,86.12,84.27,Awaiting Repair,Normal
2024-01-03,NSP-4114,Offshore Trash Skip,TotalEnergies,Offshore Rig Alpha,2589.0,228.87,471.1,Awaiting Repair,Normal
2024-05-17,NSP-4317,Rhino Boat,Shell (SPDC),Offshore Rig Alpha,3559.0,193.49,375.3,Deployed,Normal
2024-10-19,NSP-8398,Pipe Tracker,Indigenous Oil Co,Onne FOT,583.0,217.28,374.9,Deployed,Normal
2024-06-15,NSP-3039,Rhino Boat,Indigenous Oil Co,Onne FOT,3172.0,141.5,311.64,Awaiting Repair,Normal
2024-06-15,NSP-6269,Pipe Tracker,ExxonMobil,Offshore Rig Alpha,3282.0,136.19,321.5,Deployed,Normal
2024-01-29,NSP-2785,Rhino Boat,Indigenous Oil Co,Escravos,3295500.0,142.59,182.5,Awaiting Repair,Normal
2025-02-02,NSP-8899,120kva Generator,Chevron,Offshore Rig Alpha,4361.0,129.64,242.2,Awaiting Repair,Normal
2024-06-15,NSP-4089,Towing Winch,TotalEnergies,Offshore Rig Alpha,3360.0,148.17,389.5,Standby,Normal
2024-06-15,NSP-6611,120kva Generator,Chevron,Bonny Island,0.0,93.5,400.68,Deployed,Normal
2024-06-15,NSP-2345,Towing Winch,ExxonMobil,Escravos,2152.0,61.41,197.2,In Maintenance,Normal
2024-06-15,NSP-6469,Sub Sea ROV M8,ExxonMobil,Onne FOT,6640500.0,181.84,215.2,Standby,Normal
2024-04-20,NSP-5260,Offshore Trash Skip,Indigenous Oil Co,Forcados Terminal,2872.0,195.89,197.16,Deployed,Normal
2024-06-15,NSP-9689,Offshore Trash Skip,Chevron,Offshore Rig Alpha,3698.0,134.48,130.3,In Maintenance,Normal
2024-06-15,NSP-5731,VideoRay Pro 4 ROV,Chevron,Offshore Rig Alpha,0.0,147.58,362.8,Deployed,Normal
2024-04-26,NSP-9167,Sub Sea ROV M8,Shell (SPDC),Forcados Terminal,3520.0,139.45,353.3,In Maintenance,Normal
2024-07-02,NSP-3339,Air Compressor 800cfm,Indigenous Oil Co,Offshore Rig Alpha,7045500.0,181.55,228.5,Standby,Normal
2024-06-15,NSP-1305,Cargo Basket,ExxonMobil,Offshore Rig Alpha,1546.0,220.84,499.6,Awaiting Repair,Normal
2024-06-15,NSP-4120,Pipe Tracker,TotalEnergies,Onne FOT,2130.0,183.67,256.3,Awaiting Repair,Normal
2024-06-15,NSP-3154,VideoRay Pro 4 ROV,TotalEnergies,Offshore Rig Alpha,3368.0,98.66,411.1,Standby,Normal
2024-05-25,NSP-2120,Rhino Boat,Shell (SPDC),Milaha Barge,2061.0,116.96,313.2,Awaiting Repair,Normal
2024-10-13,NSP-7171,VideoRay Pro 4 ROV,Shell (SPDC),Milaha Barge,4996.0,207.64,411.7,Deployed,Normal
2024-07-20,NSP-3624,VideoRay Pro 5 ROV,ExxonMobil,Escravos,777000.0,230.9,241.4,Standby,Normal
2024-01-21,NSP-9903,Air Compressor 800cfm,ExxonMobil,Onne FOT,2667.0,116.71,405.9,Awaiting Repair,Normal
2024-06-15,NSP-7205,Cargo Basket,ExxonMobil,Bonny Island,3631.0,158.11,370.2,In Maintenance,Normal
2024-06-15,NSP-8044,Offshore Trash Skip,ExxonMobil,Milaha Barge,4147.0,160.23901408450706,178.7,Awaiting Repair,Normal
2024-07-08,NSP-3155,Towing Winch,ExxonMobil,Onne FOT,2079.0,75.49,88.4,Standby,Normal
2024-06-15,NSP-5499,VideoRay Pro 4 ROV,Chevron,Offshore Rig Alpha,3879.0,157.32,73.14,Standby,Normal
2024-04-20,NSP-5818,VideoRay Pro 4 ROV,ExxonMobil,Offshore Rig Alpha,4815.0,151.22969924812028,182.0,Standby,Normal
2024-09-27,NSP-2037,Air Compressor 800cfm,TotalEnergies,Onne FOT,2946000.0,97.57,294.4,Awaiting Repair,Normal
2024-06-15,NSP-4544,Cargo Basket,Chevron,Onne FOT,3987.0,179.39,156.5,Standby,Normal
2024-06-15,NSP-4729,Sub Sea ROV M8,TotalEnergies,Offshore Rig Alpha,4870.0,177.28,303.6,Awaiting Repair,Normal
2024-06-15,NSP-3134,VideoRay Pro 5 ROV,TotalEnergies,Bonny Island,3432.0,171.33,335.5,Deployed,Normal
2024-06-15,NSP-7654,Sub Sea ROV M8,TotalEnergies,Escravos,2478000.0,249.39,283.2,In Maintenance,Normal
2024-06-15,NSP-1027,Air Compressor 800cfm,Indigenous Oil Co,Forcados Terminal,2317.0,146.85,324.5,Deployed,Normal
2024-06-15,NSP-2670,Cargo Basket,ExxonMobil,Milaha Barge,1751.0,160.79,360.93,Standby,Normal
2024-06-15,NSP-1823,Pipe Tracker,Chevron,Onne FOT,3439.0,123.61,97.8,Deployed,Normal
2024-01-24,NSP-3866,Pipe Tracker,Indigenous Oil Co,Forcados Terminal,4277.0,93.64,304.5,Deployed,Normal
2024-12-14,NSP-3894,Pipe Tracker,Shell (SPDC),Onne FOT,1955.0,178.13,469.05,In Maintenance,Normal
2024-06-15,NSP-2781,VideoRay Pro 5 ROV,ExxonMobil,Offshore Rig Alpha,1162.0,94.84,62.01,Standby,Normal
2024-06-15,NSP-9791,Rhino Boat,TotalEnergies,Bonny Island,0.0,166.53,324.8,Awaiting Repair,Normal
2024-08-10,NSP-3743,Cargo Basket,TotalEnergies,Milaha Barge,2613000.0,121.73,113.1,Deployed,Normal
2024-06-15,NSP-2845,Cargo Basket,Indigenous Oil Co,Escravos,4533.0,25.44,429.3,Standby,Normal
2024-06-15,NSP-7181,120kva Generator,TotalEnergies,Escravos,2276.0,210.84,80.2,Deployed,Normal
2024-06-20,NSP-6171,120kva Generator,TotalEnergies,Offshore Rig Alpha,1767.0,111.44,94.8,Deployed,Normal
2024-01-27,NSP-9974,Towing Winch,Shell (SPDC),Bonny Island,2686500.0,215.14,139.6,Deployed,Normal
2024-05-17,NSP-3589,Cargo Basket,Shell (SPDC),Escravos,2955.0,120.52,71.0,In Maintenance,Normal
2024-09-12,NSP-6479,VideoRay Pro 4 ROV,Indigenous Oil Co,Escravos,2341.0,166.31,54.5,Standby,Normal
2024-06-15,NSP-2502,VideoRay Pro 4 ROV,ExxonMobil,Onne FOT,2939.0,102.38,92.7,Awaiting Repair,Normal
2024-06-15,NSP-8517,VideoRay Pro 5 ROV,ExxonMobil,Milaha Barge,4626.0,115.91,294.4,Awaiting Repair,Normal
2024-06-15,NSP-6484,Cargo Basket,Indigenous Oil Co,Escravos,5218500.0,126.12,251.3,Deployed,Normal
2024-06-15,NSP-9783,Rhino Boat,Chevron,Forcados Terminal,1311000.0,97.17,487.0,In Maintenance,Normal
2024-11-07,NSP-4389,120kva Generator,Chevron,Escravos,2345.0,53.08,134.0,In Maintenance,Normal
2024-02-14,NSP-9290,Towing Winch,Chevron,Offshore Rig Alpha,1612.0,156.35,306.87,Awaiting Repair,Normal
2024-06-15,NSP-6479,Rhino Boat,TotalEnergies,Forcados Terminal,1504.0,96.69,74.9,Standby,Normal
2024-06-15,NSP-9964,Offshore Trash Skip,Chevron,Escravos,565.0,109.04,59.2,Awaiting Repair,Normal
2024-12-22,NSP-5456,VideoRay Pro 5 ROV,Chevron,Onne FOT,2163.0,167.74,434.07,Awaiting Repair,Normal
2024-10-05,NSP-4088,120kva Generator,TotalEnergies,Forcados Terminal,1944.0,169.65,85.8,Awaiting Repair,Normal
2024-11-15,NSP-6131,VideoRay Pro 4 ROV,ExxonMobil,Bonny Island,1369.0,169.57,216.9,Awaiting Repair,Normal
2024-06-15,NSP-5548,Towing Winch,Shell (SPDC),Onne FOT,1860.0,235.99,104.94,Deployed,Normal
2024-09-14,NSP-5313,Sub Sea ROV M8,Shell (SPDC),Milaha Barge,824.0,174.98,408.6,In Maintenance,Normal
2024-06-15,NSP-8714,Sub Sea ROV M8,Chevron,Milaha Barge,1633.0,194.22,434.9,Deployed,Normal
2024-07-16,NSP-3892,Rhino Boat,Chevron,Offshore Rig Alpha,3912.0,152.66852631578945,164.2,Standby,Normal
2024-06-15,NSP-6848,VideoRay Pro 4 ROV,Chevron,Bonny Island,3105000.0,206.96,346.0,Awaiting Repair,Normal
2024-06-15,NSP-6074,Towing Winch,Chevron,Offshore Rig Alpha,1291.0,159.73,407.04,In Maintenance,Normal
2024-06-15,NSP-1771,Pipe Tracker,Shell (SPDC),Onne FOT,2502.0,200.66,359.9,Awaiting Repair,Normal
2024-06-15,NSP-1422,Pipe Tracker,ExxonMobil,Offshore Rig Alpha,0.0,187.34,468.6,In Maintenance,Normal
2024-03-31,NSP-6443,Offshore Trash Skip,TotalEnergies,Milaha Barge,4305.0,251.05,484.8,In Maintenance,Normal
2024-08-24,NSP-5497,Air Compressor 800cfm,TotalEnergies,Forcados Terminal,4311.0,66.87,257.58,In Maintenance,Normal
2024-04-30,NSP-3066,VideoRay Pro 4 ROV,TotalEnergies,Milaha Barge,1894.0,75.15,312.1,Awaiting Repair,Normal
2024-04-01,NSP-1461,VideoRay Pro 4 ROV,Indigenous Oil Co,Milaha Barge,6666000.0,151.22969924812028,228.6,Awaiting Repair,Normal
2024-07-17,NSP-7799,VideoRay Pro 5 ROV,ExxonMobil,Escravos,1159.0,218.97,325.95,Awaiting Repair,Normal
2024-11-18,NSP-7315,120kva Generator,TotalEnergies,Offshore Rig Alpha,3576000.0,146.63626666666667,475.41,Awaiting Repair,Normal
2024-08-12,NSP-4685,Towing Winch,Shell (SPDC),Escravos,0.0,199.99,306.87,Standby,Normal
2024-06-15,NSP-2235,Sub Sea ROV M8,Shell (SPDC),Forcados Terminal,949.0,201.98,499.9,Awaiting Repair,Normal
2024-08-20,NSP-3990,Cargo Basket,Shell (SPDC),Escravos,2761.0,107.4,324.36,In Maintenance,Normal
2024-06-15,NSP-2359,Cargo Basket,TotalEnergies,Milaha Barge,3704.0,126.01,133.4,Deployed,Normal
2024-06-15,NSP-3326,VideoRay Pro 4 ROV,TotalEnergies,Escravos,4448.0,-2.23,375.5,Standby,Normal
2024-06-15,NSP-6617,Cargo Basket,ExxonMobil,Offshore Rig Alpha,0.0,192.37,455.0,In Maintenance,Normal
2024-04-06,NSP-7678,Towing Winch,Chevron,Forcados Terminal,1653.0,190.18,280.5,Awaiting Repair,Normal
2024-06-15,NSP-6454,Towing Winch,ExxonMobil,Escravos,2148.0,114.34,181.26,Deployed,Normal
2024-06-15,NSP-3106,120kva Generator,TotalEnergies,Escravos,962.0,161.32,235.32,Awaiting Repair,Normal
2024-12-17,NSP-1178,VideoRay Pro 4 ROV,TotalEnergies,Onne FOT,2848.0,124.11,203.1,In Maintenance,Normal
2024-06-15,NSP-6811,Rhino Boat,ExxonMobil,Forcados Terminal,1429.0,175.55,472.3,Awaiting Repair,Normal
2024-04-16,NSP-6828,VideoRay Pro 5 ROV,Indigenous Oil Co,Bonny Island,4070.0,216.96,472.23,Standby,Normal
2024-01-04,NSP-9425,Cargo Basket,Chevron,Milaha Barge,4389.0,148.94,143.3,In Maintenance,Normal
2024-02-02,NSP-5721,Air Compressor 800cfm,ExxonMobil,Bonny Island,4424.0,185.34,444.4,In Maintenance,Normal
2024-06-15,NSP-4749,VideoRay Pro 4 ROV,Chevron,Bonny Island,5053500.0,82.22,450.4,Awaiting Repair,Normal
2024-06-15,NSP-9611,Pipe Tracker,Indigenous Oil Co,Bonny Island,899.0,142.51,429.1,Deployed,Normal
2024-06-15,NSP-5905,Pipe Tracker,TotalEnergies,Onne FOT,5247000.0,141.08,301.7,Awaiting Repair,Normal
2024-06-15,NSP-9404,Pipe Tracker,TotalEnergies,Onne FOT,3100500.0,160.94,405.45,Deployed,Normal
2024-06-15,NSP-8527,VideoRay Pro 5 ROV,Indigenous Oil Co,Forcados Terminal,3534.0,137.62,424.53,Deployed,Normal
2024-06-15,NSP-3018,120kva Generator,ExxonMobil,Escravos,704.0,116.47,205.7,Awaiting Repair,Normal
2024-08-01,NSP-7490,Cargo Basket,Shell (SPDC),Bonny Island,7302000.0,142.43,394.0,In Maintenance,Normal
2024-06-15,NSP-8832,Cargo Basket,TotalEnergies,Milaha Barge,0.0,239.86,252.9,Standby,Normal
2024-03-31,NSP-2694,Air Compressor 800cfm,TotalEnergies,Milaha Barge,1750.0,158.56,220.6,Deployed,Normal
2024-05-17,NSP-6985,VideoRay Pro 4 ROV,TotalEnergies,Escravos,1188000.0,151.25,363.4,Awaiting Repair,Normal
2024-05-23,NSP-9774,VideoRay Pro 5 ROV,Chevron,Bonny Island,2126.0,146.03,384.78,Deployed,Normal
